T_UPDATE,CALLSIGN,OPERATOR,TYPE_OF_TRANSPONDER,T0,ICAO_ACTYPE,ADEP,DEST,TAS,RFL
26-8-2019 19:35:08,KLM32U,KLM,L,26-8-2019 15:15:00,B738,LSZH,EHAM,389,180.0
26-8-2019 19:35:07,AZA94M,AZA,L,26-8-2019 15:15:00,A319,EHAM,LIMC,452,370.0
26-8-2019 19:20:09,EWG8TE,EWG,H,26-8-2019 15:15:00,A320,EHAM,EDDH,392,230.0
26-8-2019 20:05:07,EJU54XA,EJU,L,26-8-2019 15:15:00,A319,EDDB,EHAM,407,280.0
26-8-2019 19:20:09,TAY8004,TAY,H,26-8-2019 15:15:00,B734,ESOE,EBBR,430,330.0
26-8-2019 20:05:07,AAR588,AAR,L,26-8-2019 15:17:00,B744,EBBR,RKSI,502,310.0
26-8-2019 17:50:08,ZXP06,ZXP,S,26-8-2019 15:18:08,EC35,EHAM,EHKD,110,0.0
26-8-2019 19:20:09,CFE19A,CFE,S,26-8-2019 15:19:00,E170,EGLC,EHAM,450,210.0
26-8-2019 19:50:07,BEE8PA,BEE,H,26-8-2019 15:19:00,DH8D,EGLC,EDDL,315,160.0
26-8-2019 19:35:07,SAS554,SAS,L,26-8-2019 15:20:01,A319,EHAM,EKCH,420,370.0
26-8-2019 16:35:10,EZY58MZ,EZY,L,26-8-2019 15:20:01,A319,EGKK,EHAM,361,230.0
26-8-2019 19:50:07,KLM85R,KLM,L,26-8-2019 15:20:01,B738,EHAM,EPWA,451,390.0
26-8-2019 19:20:09,TRA207P,TRA,L,26-8-2019 15:20:01,B738,EHAM,LBBG,442,410.0
26-8-2019 19:50:07,RYR5269,RYR,S,26-8-2019 15:20:01,B738,EHEH,LEZL,424,330.0
26-8-2019 19:50:07,KLM1150,KLM,S,26-8-2019 15:21:01,E190,ENGM,EHAM,447,380.0
26-8-2019 17:35:09,N985EK,,L,26-8-2019 15:21:46,SR22,LIPU,EHGG,150,120.0
26-8-2019 19:35:08,EJU7940,EJU,L,26-8-2019 15:22:01,A319,LIMC,EHAM,424,220.0
26-8-2019 19:35:07,KLM34X,KLM,H,26-8-2019 15:22:01,E190,EGLC,EHAM,460,210.0
26-8-2019 19:50:08,RYR2295,RYR,S,26-8-2019 15:23:01,B738,EGSS,EDLV,387,100.0
26-8-2019 19:35:09,VLG83WG,VLG,S,26-8-2019 15:24:01,A321,LEBL,EHAM,450,340.0
26-8-2019 19:35:08,CND391,CND,L,26-8-2019 15:25:01,B738,EHAM,LEMG,441,330.0
26-8-2019 19:50:08,CAI050,CAI,L,26-8-2019 15:25:01,B738,EHGG,LTAI,450,370.0
26-8-2019 19:50:07,BAW946,BAW,L,26-8-2019 15:26:00,A319,EGLL,EDDL,451,170.0
26-8-2019 19:05:08,TFL952,TFL,L,26-8-2019 15:27:00,B738,HEGN,EHEH,462,340.0
26-8-2019 17:20:09,PHKDN,,S,26-8-2019 15:27:10,C172,EHGG,EHGG,100,0.0
26-8-2019 15:35:08,PHDTS,,S,26-8-2019 15:28:13,DA42,EHLE,EHLE,120,30.0
26-8-2019 19:35:07,KLM89F,KLM,L,26-8-2019 15:30:00,E75L,EHAM,LFSB,421,330.0
26-8-2019 19:35:08,KLM1033,KLM,L,26-8-2019 15:30:00,B738,EHAM,EGLL,422,240.0
26-8-2019 19:20:10,AFR88NW,AFR,H,26-8-2019 15:30:00,A318,EHAM,LFPG,363,210.0
26-8-2019 19:35:08,MAC127,MAC,H,26-8-2019 15:30:00,A320,GMTT,EHAM,402,240.0
26-8-2019 19:35:08,KLM91H,KLM,H,26-8-2019 15:30:00,E190,EHAM,LFMN,451,390.0
26-8-2019 19:35:08,KLM97K,KLM,L,26-8-2019 15:30:00,E75L,EHAM,LIMF,426,350.0
26-8-2019 19:35:08,TRA52K,TRA,L,26-8-2019 15:30:00,B738,EHAM,GMMX,445,410.0
26-8-2019 19:35:08,KLM37W,KLM,H,26-8-2019 15:30:00,E190,EHAM,LPPR,451,390.0
26-8-2019 19:35:08,OOSPA,,S,26-8-2019 15:30:43,C208,EHTE,EBSP,155,0.0
26-8-2019 20:05:07,DEECV,,S,26-8-2019 15:30:47,C172,EHTX,EDLS,100,0.0
26-8-2019 19:35:08,EZY82TU,EZY,L,26-8-2019 15:32:01,A319,EGAA,EHAM,460,370.0
26-8-2019 20:05:06,KLM1634,KLM,L,26-8-2019 15:33:01,B737,LIMC,EHAM,441,300.0
26-8-2019 16:35:11,OKFRO,,S,26-8-2019 15:33:03,S22T,EDLE,EHGG,168,120.0
26-8-2019 16:35:12,WILDCT1,,S,26-8-2019 15:33:48,,,,0,
26-8-2019 20:05:06,EZY21GE,EZY,L,26-8-2019 15:34:01,A20N,EGCC,EHAM,460,270.0
26-8-2019 20:05:06,KLM1501,KLM,H,26-8-2019 15:35:01,E190,EHAM,LEVC,452,370.0
26-8-2019 19:50:07,EZY7405,EZY,L,26-8-2019 15:35:01,A320,EGMC,EHAM,460,190.0
26-8-2019 20:05:06,KLM87Y,KLM,L,26-8-2019 15:35:01,B737,EHAM,LOWW,444,350.0
26-8-2019 19:50:07,AFR1437,AFR,H,26-8-2019 15:35:01,CRJ7,EHAM,LFST,400,210.0
26-8-2019 19:35:08,KLM63V,KLM,L,26-8-2019 15:35:01,E75L,EHAM,EDDW,360,230.0
26-8-2019 19:35:09,KLM39S,KLM,L,26-8-2019 15:35:01,B738,EHAM,LIPZ,450,390.0
26-8-2019 19:20:10,RYR4DX,RYR,S,26-8-2019 15:35:01,B738,EHEH,GMFF,416,330.0
26-8-2019 19:50:07,KLM22N,KLM,L,26-8-2019 15:35:01,B737,EHAM,LFML,450,410.0
26-8-2019 19:35:08,KLM40R,KLM,L,26-8-2019 15:35:01,B738,EHAM,LIRF,459,390.0
26-8-2019 19:35:09,KLM1689,KLM,H,26-8-2019 15:35:01,E190,EHAM,LEBB,449,390.0
26-8-2019 19:50:07,KLM1775,KLM,H,26-8-2019 15:35:01,E190,EHAM,EDDF,382,230.0
26-8-2019 19:35:08,KLM31K,KLM,L,26-8-2019 15:35:01,E75L,EHAM,EDDV,359,230.0
26-8-2019 19:50:07,KLM1999,KLM,H,26-8-2019 15:35:01,E190,EHAM,EPKK,450,390.0
26-8-2019 19:50:07,KLM1461,KLM,H,26-8-2019 15:35:01,E190,EHAM,LFRS,432,330.0
26-8-2019 20:20:09,KLM81J,KLM,L,26-8-2019 15:35:01,B738,EHAM,LEBL,459,390.0
26-8-2019 19:50:06,KLM1647,KLM,H,26-8-2019 15:35:01,E190,EHAM,LIRQ,453,390.0
26-8-2019 19:35:08,SAS2590,SAS,H,26-8-2019 15:36:01,CRJ9,EBBR,EKCH,470,270.0
26-8-2019 19:50:07,EZY16NY,EZY,L,26-8-2019 15:37:00,A319,EGSS,EHAM,460,210.0
26-8-2019 19:35:09,TFL768,TFL,L,26-8-2019 15:37:00,B738,LTAI,EHEH,375,360.0
26-8-2019 20:05:07,KLM66Q,KLM,H,26-8-2019 15:38:00,E190,EGLL,EHAM,460,230.0
26-8-2019 19:50:07,KLM26P,KLM,L,26-8-2019 15:39:00,B737,LFPG,EHAM,396,240.0
26-8-2019 20:05:07,THY5XB,THY,H,26-8-2019 15:39:00,A332,LTFM,EHAM,464,360.0
26-8-2019 20:20:09,FIN2NC,FIN,S,26-8-2019 15:39:00,E190,EFHK,EBBR,446,390.0
26-8-2019 20:05:07,KLM74V,KLM,H,26-8-2019 15:40:00,E190,EHAM,LFBD,452,370.0
26-8-2019 19:50:08,MPH8912,MPH,S,26-8-2019 15:40:00,B744,HECA,EHAM,495,260.0
26-8-2019 19:50:07,KLM1595,KLM,L,26-8-2019 15:40:00,E190,EHAM,LIPE,452,390.0
26-8-2019 19:50:07,KLM60K,KLM,L,26-8-2019 15:40:00,B738,EHAM,LFBO,454,350.0
26-8-2019 20:05:06,EZS91YP,EZS,L,26-8-2019 15:40:00,A320,EHAM,LSGG,433,330.0
26-8-2019 20:05:07,BEE5FK,BEE,H,26-8-2019 15:40:00,DH8D,EGCC,EDDV,315,230.0
26-8-2019 19:50:08,TRA30A,TRA,L,26-8-2019 15:40:00,B738,EHAM,LEGE,449,410.0
26-8-2019 19:50:06,LOT2978,LOT,S,26-8-2019 15:41:00,CRJ9,EBBR,EETN,429,370.0
26-8-2019 20:05:06,SAS549,SAS,L,26-8-2019 15:42:01,A319,EKCH,EHAM,420,260.0
26-8-2019 19:35:07,TFL502,TFL,L,26-8-2019 15:42:01,B738,GCTS,EHRD,464,360.0
26-8-2019 19:50:08,TFL91M,TFL,H,26-8-2019 15:42:56,B738,LEPA,EHAM,446,380.0
26-8-2019 20:05:07,KLM1262,KLM,L,26-8-2019 15:43:01,E75L,LFMN,EHAM,382,280.0
26-8-2019 19:50:08,KLM99X,KLM,H,26-8-2019 15:45:01,E190,EHAM,EDDH,433,350.0
26-8-2019 20:05:06,KLM51T,KLM,L,26-8-2019 15:45:01,B738,EHAM,EDDT,469,330.0
26-8-2019 20:20:08,KLM1177,KLM,H,26-8-2019 15:45:01,E190,EHAM,ENVA,451,370.0
26-8-2019 19:50:08,SHE76P,SHE,L,26-8-2019 15:45:01,FA7X,HECA,EHRD,464,390.0
26-8-2019 21:05:07,OOKNM,,S,26-8-2019 15:45:16,ZZZZ,EHEH,EHEH,100,0.0
26-8-2019 19:50:08,TFL78W,TFL,H,26-8-2019 15:46:01,A320,LGZA,EHAM,452,340.0
26-8-2019 19:50:08,EIN84X,EIN,L,26-8-2019 15:50:00,A320,EHAM,EICK,443,360.0
26-8-2019 21:05:07,KLM75U,KLM,L,26-8-2019 15:50:00,B738,EHAM,LEMD,461,370.0
26-8-2019 20:20:08,KLM22G,KLM,L,26-8-2019 15:50:00,E190,EHAM,EPGD,452,390.0
26-8-2019 20:50:07,DIBBS,,S,26-8-2019 15:50:00,C25A,EGGW,EDLW,414,330.0
26-8-2019 20:35:07,KLM35E,KLM,L,26-8-2019 15:50:00,B738,EHAM,EFHK,451,390.0
26-8-2019 20:20:08,KLM17C,KLM,L,26-8-2019 15:50:00,B738,EHAM,ESSA,451,390.0
26-8-2019 20:20:09,KLM1151,KLM,L,26-8-2019 15:50:00,B737,EHAM,ENGM,426,390.0
26-8-2019 20:20:09,KLM809,KLM,L,26-8-2019 15:50:00,B772,EHAM,WMKK,478,310.0
26-8-2019 19:50:08,KLM59Z,KLM,L,26-8-2019 15:50:00,B738,EHAM,LSGG,452,330.0
26-8-2019 20:05:07,KLM87L,KLM,L,26-8-2019 15:50:00,E75L,EHAM,ENAL,353,350.0
26-8-2019 20:05:07,SAS1600,SAS,L,26-8-2019 15:51:00,A20N,EBBR,ESSA,430,390.0
26-8-2019 20:20:09,RYR2EX,RYR,S,26-8-2019 15:52:00,B738,EIDW,EHAM,450,350.0
26-8-2019 20:20:09,DLH4TV,DLH,H,26-8-2019 15:53:00,A319,EDDM,EHAM,446,340.0
26-8-2019 20:35:07,BEE4ZP,BEE,S,26-8-2019 15:54:05,B462,EGBB,EDDL,391,170.0
26-8-2019 19:50:08,KLM44Q,KLM,L,26-8-2019 15:55:00,B738,EHAM,LGAV,452,410.0
26-8-2019 19:50:07,TRA17X,TRA,L,26-8-2019 15:55:00,B738,LEMG,EHEH,438,340.0
26-8-2019 19:50:06,RYR5TL,RYR,S,26-8-2019 15:55:00,B738,EHEH,LEIB,443,410.0
26-8-2019 20:05:07,KLM1697,KLM,L,26-8-2019 15:55:00,B738,EHAM,LPPT,452,390.0
26-8-2019 20:05:07,BEE8EC,BEE,H,26-8-2019 15:55:00,E75S,EHAM,EGCC,445,300.0
26-8-2019 20:20:08,KLM807,KLM,L,26-8-2019 15:55:00,B77W,EHAM,RCTP,494,310.0
26-8-2019 20:20:08,BEE7BR,BEE,H,26-8-2019 15:55:00,DH8D,EHAM,EGHI,316,240.0
26-8-2019 20:20:08,KLM1981,KLM,L,26-8-2019 15:55:00,B738,EHAM,LHBP,453,370.0
26-8-2019 20:05:07,BEL8NF,BEL,H,26-8-2019 15:56:01,A319,EBBR,EDDT,454,350.0
26-8-2019 20:05:06,BEL1EW,BEL,H,26-8-2019 15:56:01,A319,EBBR,ENGM,454,390.0
26-8-2019 20:35:08,BAW444,BAW,L,26-8-2019 15:57:01,A319,EGLL,EHAM,460,230.0
26-8-2019 20:20:09,BEE3DP,BEE,H,26-8-2019 15:58:01,E75S,EDDL,EGCC,428,360.0
26-8-2019 20:20:08,KLM64X,KLM,L,26-8-2019 15:58:01,B738,LOWW,EHAM,445,320.0
27-8-2019 05:35:06,PHSOR,,S,26-8-2019 15:58:12,2HAB,ZZZZ,ZZZZ,60,10.0
26-8-2019 21:05:08,RYR9274,RYR,S,26-8-2019 16:00:01,B738,EHEH,EGSS,362,220.0
26-8-2019 20:05:07,KLM47N,KLM,L,26-8-2019 16:00:01,B737,EHAM,LIMC,449,370.0
26-8-2019 20:20:09,KLM1183,KLM,H,26-8-2019 16:00:01,E190,EHAM,ESSL,452,370.0
26-8-2019 20:35:07,KLM1205,KLM,H,26-8-2019 16:00:01,E190,EHAM,ENZV,428,340.0
26-8-2019 20:05:07,KLM79G,KLM,L,26-8-2019 16:00:01,B739,EHAM,LROP,453,370.0
26-8-2019 19:50:07,RYR1GJ,RYR,S,26-8-2019 16:00:01,B738,EHBK,LEAL,352,190.0
26-8-2019 20:20:09,KLM835,KLM,L,26-8-2019 16:00:01,B77W,EHAM,WSSS,506,290.0
26-8-2019 20:20:09,KLM45D,KLM,L,26-8-2019 16:00:01,B737,EHAM,EDDM,444,350.0
26-8-2019 20:05:07,KLM71Q,KLM,H,26-8-2019 16:00:01,E190,EHAM,LSZH,425,330.0
26-8-2019 21:05:07,BEL6DJ,BEL,H,26-8-2019 16:01:01,A319,EBBR,ESGG,452,390.0
26-8-2019 20:50:07,BEL1AP,BEL,H,26-8-2019 16:01:01,A319,EBBR,EDDH,433,390.0
26-8-2019 19:05:08,HKS306C,HKS,E,26-8-2019 16:01:33,EC75,EHKD,EGSH,145,20.0
26-8-2019 20:20:08,FDX5225,FDX,L,26-8-2019 16:03:00,B77L,EDDK,KMEM,493,320.0
26-8-2019 20:05:07,KLM77M,KLM,L,26-8-2019 16:05:00,B739,EHAM,EGBB,449,340.0
26-8-2019 20:20:08,KLM37A,KLM,L,26-8-2019 16:05:00,B737,EHAM,LFLL,444,330.0
26-8-2019 20:35:07,KLM19B,KLM,L,26-8-2019 16:05:00,B738,EHAM,EKCH,451,370.0
26-8-2019 21:05:07,PGT78Y,PGT,L,26-8-2019 16:05:00,A320,LTFJ,EHAM,453,360.0
26-8-2019 20:50:07,KLM461,KLM,L,26-8-2019 16:05:00,B739,EHAM,LLBG,457,350.0
26-8-2019 20:35:07,KLM73W,KLM,L,26-8-2019 16:05:00,B738,EHAM,LKPR,452,410.0
26-8-2019 20:20:08,FIBER04,,L,26-8-2019 16:05:09,NH90,EHKD,EHKD,120,0.0
26-8-2019 20:20:09,KLM90S,KLM,L,26-8-2019 16:06:00,E190,EGCC,EHAM,460,290.0
26-8-2019 20:50:07,KLM76T,KLM,L,26-8-2019 16:08:00,B738,LEBL,EHAM,447,360.0
27-8-2019 04:20:07,PH3UH,,S,26-8-2019 16:08:17,RPAS,ZZZZ,ZZZZ,60,1.0
26-8-2019 21:05:07,LCO1503,LCO,L,26-8-2019 16:08:53,B763,EHAM,GVAC,453,330.0
26-8-2019 20:20:09,VLG8407,VLG,S,26-8-2019 16:09:00,A321,EGGW,EHAM,460,230.0
26-8-2019 20:20:08,KLM27H,KLM,L,26-8-2019 16:10:01,E75L,EHAM,EGFF,423,360.0
26-8-2019 20:35:08,KLM33J,KLM,L,26-8-2019 16:10:01,B738,EHAM,ENBR,451,380.0
26-8-2019 21:20:07,KLM83H,KLM,L,26-8-2019 16:10:01,E75L,EDDT,EHAM,389,260.0
26-8-2019 20:20:09,ASL10P,ASL,H,26-8-2019 16:10:01,A319,EHAM,LYBE,445,390.0
26-8-2019 20:50:06,FOO972B,FOO,S,26-8-2019 16:10:01,A321,LIRF,EHAM,452,360.0
26-8-2019 20:20:09,KLM1293,KLM,L,26-8-2019 16:10:01,B738,EHAM,EGPH,445,320.0
26-8-2019 20:35:08,KLM1337,KLM,H,26-8-2019 16:10:01,E190,EHAM,EKYT,450,370.0
26-8-2019 21:20:07,PHDTS,,S,26-8-2019 16:10:01,DA42,EHLE,EHLE,120,20.0
26-8-2019 20:20:08,VLG359U,VLG,S,26-8-2019 16:10:01,A320,EHAM,LEVC,449,370.0
26-8-2019 20:20:09,BEE4BW,BEE,H,26-8-2019 16:11:01,DH8D,EDDL,EGHI,316,240.0
26-8-2019 20:20:09,BEL1DV,BEL,H,26-8-2019 16:11:01,A319,EBBR,EKCH,455,390.0
26-8-2019 19:50:07,CFE43Y,CFE,S,26-8-2019 16:12:01,E190,EGLC,EHRD,400,190.0
26-8-2019 20:35:07,LOT2AG,LOT,H,26-8-2019 16:13:01,E195,EPWA,EHAM,450,280.0
26-8-2019 20:35:07,KLM56A,KLM,H,26-8-2019 16:13:01,E190,EGBB,EHAM,460,250.0
26-8-2019 20:35:08,KLM43Z,KLM,L,26-8-2019 16:15:01,B737,EHAM,ESGG,459,390.0
26-8-2019 20:50:07,EWG20U,EWG,E,26-8-2019 16:15:01,A319,EGBB,EDDL,422,170.0
26-8-2019 20:35:07,KLM59W,KLM,L,26-8-2019 16:15:01,B739,EHAM,EGCC,445,320.0
26-8-2019 20:20:09,EIN69Y,EIN,L,26-8-2019 16:15:01,A320,EDDL,EIDW,439,360.0
26-8-2019 20:35:07,KLM49J,KLM,L,26-8-2019 16:15:01,B738,EHAM,EGPF,451,380.0
26-8-2019 20:35:07,KLM701,KLM,L,26-8-2019 16:15:01,B789,EHAM,SAEZ,492,330.0
26-8-2019 20:35:08,KLM67S,KLM,H,26-8-2019 16:15:01,E190,EHAM,EDDN,448,370.0
26-8-2019 20:35:07,BEL5GG,BEL,H,26-8-2019 16:16:01,CRJ9,EBBR,EKBI,460,370.0
26-8-2019 20:50:07,AFL2192,AFL,L,26-8-2019 16:17:00,A321,UUEE,EHAM,447,360.0
26-8-2019 21:05:07,TFL216,TFL,S,26-8-2019 16:17:00,A320,LGKF,EHAM,452,300.0
26-8-2019 20:20:08,TRA13N,TRA,L,26-8-2019 16:18:00,B737,GMMX,EHEH,444,380.0
26-8-2019 20:35:07,KLM84A,KLM,L,26-8-2019 16:18:00,B738,LIRF,EHAM,462,380.0
26-8-2019 20:35:08,ANA232,ANA,L,26-8-2019 16:18:00,B789,EBBR,RJAA,485,370.0
26-8-2019 20:20:09,VLG745T,VLG,S,26-8-2019 16:20:00,A319,EHAM,LIRQ,449,390.0
26-8-2019 20:50:07,BAW43HA,BAW,S,26-8-2019 16:20:00,A321,EHAM,EGLL,428,240.0
26-8-2019 20:35:07,KLM52Y,KLM,L,26-8-2019 16:20:00,E75L,EHAM,EGSH,354,160.0
26-8-2019 20:50:07,KAL926,KAL,L,26-8-2019 16:20:00,B772,EHAM,RKSI,487,330.0
26-8-2019 20:50:08,NAX2YW,NAX,L,26-8-2019 16:20:00,B738,EHAM,ESSA,448,390.0
26-8-2019 20:35:08,AUA37TF,AUA,L,26-8-2019 16:21:00,A320,LOWW,EHAM,450,240.0
26-8-2019 20:20:09,KLM998,KLM,H,26-8-2019 16:22:00,E190,EGLC,EHAM,460,210.0
26-8-2019 21:05:07,EWG5BG,EWG,E,26-8-2019 16:22:00,A319,EGCC,EDDL,423,170.0
26-8-2019 20:20:09,TRA106N,TRA,L,26-8-2019 16:23:00,B738,LEVC,EHEH,438,360.0
26-8-2019 17:35:09,DIPVD,,H,26-8-2019 16:24:22,C25A,EGNJ,EBKT,361,180.0
26-8-2019 20:35:07,KLM1399,KLM,L,26-8-2019 16:24:32,B738,EHAM,ULLI,453,370.0
26-8-2019 21:05:07,KLM855,KLM,L,26-8-2019 16:25:01,B772,EHAM,RKSI,488,330.0
26-8-2019 20:50:07,KLM65N,KLM,L,26-8-2019 16:25:01,E75L,EHAM,ENTO,415,370.0
26-8-2019 20:20:09,KLM1749,KLM,L,26-8-2019 16:25:01,E75L,EHAM,ELLX,365,230.0
26-8-2019 20:50:08,DLH1ME,DLH,H,26-8-2019 16:25:01,A319,EHAM,EDDM,437,350.0
26-8-2019 20:05:07,EZY36EJ,EZY,L,26-8-2019 16:25:01,A319,EHAM,EGKK,375,240.0
26-8-2019 20:50:07,KLM29T,KLM,H,26-8-2019 16:25:01,E190,EHAM,EDDS,414,310.0
26-8-2019 20:35:08,EZY64QY,EZY,L,26-8-2019 16:25:01,A319,EHAM,EGGP,346,280.0
26-8-2019 20:50:06,BEE1TY,BEE,H,26-8-2019 16:25:01,DH8D,EHAM,EGBB,316,200.0
26-8-2019 17:50:08,OKFRO,,S,26-8-2019 16:25:42,S22T,EDLE,EHGG,168,120.0
26-8-2019 20:50:07,CND114,CND,L,26-8-2019 16:27:01,B738,LEPA,EHAM,460,360.0
26-8-2019 20:35:08,EJU6925,EJU,L,26-8-2019 16:28:01,A320,EGPH,EHAM,460,370.0
26-8-2019 20:05:06,TRA24B,TRA,L,26-8-2019 16:28:01,B737,LEMG,EHRD,419,340.0
26-8-2019 20:20:09,KLM1733,KLM,H,26-8-2019 16:30:01,E190,EHAM,EBBR,349,150.0
26-8-2019 20:35:07,KLM41M,KLM,L,26-8-2019 16:30:01,E75L,EHAM,EGNJ,385,280.0
26-8-2019 21:05:08,DLH7AK,DLH,H,26-8-2019 16:30:01,A320,EDDF,EHAM,424,240.0
26-8-2019 21:20:07,IBS37PA,IBS,S,26-8-2019 16:30:01,A320,LEMD,EHAM,460,240.0
26-8-2019 21:20:07,ELY336,ELY,L,26-8-2019 16:30:01,B739,EHAM,LLBG,455,350.0
26-8-2019 21:35:06,EJU47FR,EJU,L,26-8-2019 16:30:01,A319,EHAM,EDDB,387,270.0
26-8-2019 21:20:07,EZY54VF,EZY,L,26-8-2019 16:30:01,A20N,EHAM,EGGW,384,240.0
26-8-2019 21:05:07,KLM893,KLM,L,26-8-2019 16:30:01,B789,EHAM,ZSPD,493,350.0
26-8-2019 21:20:07,EJU75AB,EJU,L,26-8-2019 16:31:00,A320,EGKK,EHAM,460,230.0
26-8-2019 21:05:07,EJU52UT,EJU,L,26-8-2019 16:32:00,A320,EGGW,EHAM,460,230.0
26-8-2019 21:05:07,CND196,CND,L,26-8-2019 16:33:00,B738,LBBG,EHAM,449,380.0
26-8-2019 20:50:07,KLM1118,KLM,L,26-8-2019 16:34:00,B737,ESSA,EHAM,442,260.0
26-8-2019 20:50:07,KLM1800,KLM,H,26-8-2019 16:34:00,E190,EDDM,EHAM,428,340.0
26-8-2019 20:50:07,EJU1046,EJU,L,26-8-2019 16:34:00,A320,LFSB,EHAM,400,220.0
26-8-2019 20:35:08,KLM1539,KLM,L,26-8-2019 16:35:00,E75L,EHAM,EGNV,406,320.0
26-8-2019 21:20:07,ETD53S,ETD,S,26-8-2019 16:35:00,B77W,EHAM,OMAA,483,350.0
26-8-2019 20:50:07,KLM21V,KLM,L,26-8-2019 16:35:00,E75L,EHAM,EDDL,355,210.0
26-8-2019 20:35:08,KLM931,KLM,H,26-8-2019 16:35:01,E190,EHAM,EGPE,451,400.0
26-8-2019 20:50:08,EJU54HP,EJU,L,26-8-2019 16:35:01,A319,LPPT,EHAM,448,380.0
26-8-2019 20:50:08,KLM57F,KLM,L,26-8-2019 16:35:01,E75L,EHAM,ENCN,420,350.0
26-8-2019 20:35:08,FDX9141,FDX,L,26-8-2019 16:38:10,B752,LFPG,EHAM,459,240.0
26-8-2019 17:35:09,LIFELN2,,S,26-8-2019 16:38:59,EC35,EHRD,EHRD,100,0.0
26-8-2019 21:05:07,MAU73,MAU,L,26-8-2019 16:40:01,A343,EHAM,FIMP,473,330.0
26-8-2019 20:50:07,KQA117,KQA,L,26-8-2019 16:40:01,B788,EHAM,HKJK,487,390.0
26-8-2019 20:35:08,BEL41L,BEL,H,26-8-2019 16:40:01,A319,ESSB,EBBR,456,230.0
26-8-2019 21:50:06,EIN611,EIN,L,26-8-2019 16:40:01,A320,EHAM,EIDW,436,360.0
26-8-2019 21:35:06,ABW126,ABW,L,26-8-2019 16:40:01,B748,EHAM,UUEE,478,270.0
26-8-2019 20:20:08,PNX518,PNX,S,26-8-2019 16:42:01,JS32,EKCH,EHGG,267,160.0
26-8-2019 21:05:07,TAP668A,TAP,L,26-8-2019 16:42:01,A319,LPPT,EHAM,445,220.0
26-8-2019 21:05:07,EJU25TH,EJU,L,26-8-2019 16:43:01,A320,LKPR,EHAM,441,380.0
26-8-2019 18:35:08,N213CL,,S,26-8-2019 16:44:41,S22T,EHRD,EBST,175,0.0
26-8-2019 20:50:07,KLM39N,KLM,L,26-8-2019 16:45:00,B738,EHAM,EKBI,449,350.0
26-8-2019 20:50:08,EZY31RZ,EZY,L,26-8-2019 16:45:00,A319,EHAM,EGAA,434,360.0
26-8-2019 21:20:08,NAX9JL,NAX,L,26-8-2019 16:45:00,B738,EHAM,ENGM,448,410.0
26-8-2019 21:05:07,VLG83VF,VLG,S,26-8-2019 16:45:00,A321,EHAM,LEBL,451,350.0
26-8-2019 20:50:07,KLM25Q,KLM,S,26-8-2019 16:45:00,E195,EHAM,EIDW,451,360.0
26-8-2019 21:50:06,EJU26HL,EJU,L,26-8-2019 16:45:00,A319,EHAM,LIMC,463,310.0
26-8-2019 21:05:08,TFL594,TFL,H,26-8-2019 16:45:55,B738,LEIB,EHAM,446,380.0
26-8-2019 17:20:11,VLJ36AP,VLJ,S,26-8-2019 16:46:00,C550,EDLW,EIDW,362,340.0
26-8-2019 20:50:08,SWR736,SWR,L,26-8-2019 16:46:00,A320,LSZH,EHAM,448,180.0
28-8-2019 07:35:07,PHTGC,,S,26-8-2019 16:46:06,,,,0,
26-8-2019 21:20:07,UPS214,UPS,L,26-8-2019 16:47:07,B744,EDDK,KSDF,420,320.0
26-8-2019 18:35:07,ZXP06,ZXP,S,26-8-2019 16:47:57,EC35,EHKD,EHAM,110,0.0
26-8-2019 21:20:07,KLM1032,KLM,H,26-8-2019 16:48:00,E190,EGLL,EHAM,460,230.0
27-8-2019 01:05:06,EJU62RB,EJU,L,26-8-2019 16:49:00,A320,LFBD,EHAM,428,280.0
26-8-2019 21:35:07,EJU79LX,EJU,L,26-8-2019 16:50:01,A319,EHAM,LIPZ,442,390.0
26-8-2019 21:20:07,JAF70P,JAF,L,26-8-2019 16:50:01,B738,EHEH,GMMW,451,410.0
26-8-2019 20:35:07,TRA5310,TRA,L,26-8-2019 16:50:01,B738,LIPE,EHEH,460,60.0
26-8-2019 21:20:07,UAE150,UAE,L,26-8-2019 16:50:01,A388,EHAM,OMDB,483,390.0
26-8-2019 21:20:07,EZY59XU,EZY,L,26-8-2019 16:50:01,A20N,EHAM,EGCC,355,280.0
26-8-2019 21:05:07,EJU21BV,EJU,L,26-8-2019 16:51:01,A319,LIMC,EHAM,439,380.0
26-8-2019 21:05:07,TFL10T,TFL,L,26-8-2019 16:53:07,B738,GVAC,EHAM,458,350.0
26-8-2019 18:50:07,EZY42WF,EZY,L,26-8-2019 16:53:24,A319,EGKK,EHAM,460,230.0
26-8-2019 21:50:06,CND112,CND,L,26-8-2019 16:54:01,B738,LGMT,EHAM,452,360.0
26-8-2019 21:20:07,EZY61WK,EZY,L,26-8-2019 16:55:01,A320,EHAM,EGMC,367,200.0
26-8-2019 21:05:07,EZY15KZ,EZY,L,26-8-2019 16:55:01,A319,EHAM,EGSS,376,240.0
26-8-2019 20:35:07,CND496,CND,L,26-8-2019 16:58:00,B738,LGZA,EHBK,469,360.0
26-8-2019 20:50:08,TRA26W,TRA,L,26-8-2019 16:58:00,B738,LPPT,EHEH,451,380.0
